"geneID","PH6WC_XY335","PH4CVvsXY335","PH4CVvsPH6WC","RIL335"
"Zm00001d013452",0,0,0,1
"Zm00001d013456",1,1,1,0
"Zm00001d013461",0,0,0,1
"Zm00001d013463",0,0,0,1
"Zm00001d013466",0,0,0,1
"Zm00001d013469",0,0,1,0
"Zm00001d013477",0,1,1,0
"Zm00001d013481",0,0,0,1
"Zm00001d013485",0,0,0,1
"Zm00001d013486",1,0,0,0
"Zm00001d013489",0,0,0,1
"Zm00001d013498",0,0,0,1
"Zm00001d013500",1,1,0,0
"Zm00001d013502",0,1,1,1
"Zm00001d013503",0,1,1,0
"Zm00001d013504",0,0,0,1
"Zm00001d013506",0,1,1,0
"Zm00001d013507",0,0,0,1
"Zm00001d013522",0,1,1,0
"Zm00001d013524",0,0,0,1
"Zm00001d013527",0,0,0,1
"Zm00001d013528",1,1,1,1
"Zm00001d013530",1,1,1,0
"Zm00001d013532",0,1,1,1
"Zm00001d013536",0,0,0,1
"Zm00001d013540",0,0,0,1
"Zm00001d013542",0,1,0,0
"Zm00001d013547",1,0,1,1
"Zm00001d013559",0,0,0,1
"Zm00001d013566",0,0,0,1
"Zm00001d013568",0,1,0,0
"Zm00001d013572",0,1,0,1
"Zm00001d013573",0,0,1,0
"Zm00001d013589",0,0,0,1
"Zm00001d013594",0,0,0,1
"Zm00001d013596",0,0,0,1
"Zm00001d013599",0,0,0,1
"Zm00001d013603",0,1,1,1
"Zm00001d013606",0,1,1,1
"Zm00001d013609",1,1,1,0
"Zm00001d013610",0,0,0,1
"Zm00001d013615",0,1,1,1
"Zm00001d013619",1,1,0,0
"Zm00001d013620",0,0,0,1
"Zm00001d013626",1,0,0,0
"Zm00001d013627",0,1,0,0
"Zm00001d013629",1,1,0,0
"Zm00001d013632",0,1,0,0
"Zm00001d013639",0,0,1,0
"Zm00001d013643",0,0,1,0
"Zm00001d013644",1,1,0,0
"Zm00001d013647",0,1,0,1
"Zm00001d013652",0,1,1,0
"Zm00001d013654",0,0,0,1
"Zm00001d013655",0,1,0,1
"Zm00001d013660",0,0,0,1
"Zm00001d013672",0,1,1,1
"Zm00001d013692",0,0,0,1
"Zm00001d013694",0,1,1,0
"Zm00001d013702",0,1,0,0
"Zm00001d013703",0,0,0,1
"Zm00001d013707",0,1,1,0
"Zm00001d013709",0,1,1,0
"Zm00001d013716",0,1,1,1
"Zm00001d013723",1,0,1,1
"Zm00001d013725",1,0,0,1
"Zm00001d013729",0,1,1,0
"Zm00001d013736",1,1,1,0
"Zm00001d013738",0,1,1,1
"Zm00001d013741",0,1,1,0
"Zm00001d013742",0,0,0,1
"Zm00001d013744",1,1,1,0
"Zm00001d013745",1,0,0,0
"Zm00001d013746",0,1,0,0
"Zm00001d013750",0,0,1,1
"Zm00001d013751",1,1,0,0
"Zm00001d013758",1,1,0,0
"Zm00001d013759",1,0,0,1
"Zm00001d013767",0,1,0,0
"Zm00001d013768",0,0,0,1
"Zm00001d013769",1,0,0,1
"Zm00001d013779",0,0,0,1
"Zm00001d013782",0,1,0,1
"Zm00001d013785",1,0,0,0
"Zm00001d013786",0,0,0,1
"Zm00001d013787",0,0,0,1
"Zm00001d013795",1,0,0,0
"Zm00001d013800",0,0,1,0
"Zm00001d013804",0,0,0,1
"Zm00001d013809",0,1,0,1
"Zm00001d013810",0,0,1,0
"Zm00001d013812",0,1,0,0
"Zm00001d013814",0,0,0,1
"Zm00001d013816",0,1,1,0
"Zm00001d013817",0,1,0,0
"Zm00001d013825",0,1,0,1
"Zm00001d013828",0,1,0,0
"Zm00001d013830",0,0,0,1
"Zm00001d013831",1,1,1,0
"Zm00001d013836",1,1,0,0
"Zm00001d013844",0,0,0,1
"Zm00001d013845",1,0,1,0
"Zm00001d013847",0,1,0,0
"Zm00001d013856",1,0,1,0
"Zm00001d013857",1,1,1,1
"Zm00001d013859",1,0,1,1
"Zm00001d013860",1,0,0,0
"Zm00001d013861",0,0,0,1
"Zm00001d013879",0,1,1,1
"Zm00001d013885",0,0,0,1
"Zm00001d013886",0,0,0,1
"Zm00001d013891",0,0,0,1
"Zm00001d013898",0,0,0,1
"Zm00001d013906",0,1,1,0
"Zm00001d013908",0,0,0,1
"Zm00001d013909",0,0,0,1
"Zm00001d013910",0,0,0,1
"Zm00001d013926",0,0,0,1
"Zm00001d013927",0,1,0,0
"Zm00001d013933",0,0,0,1
"Zm00001d013934",0,1,1,0
"Zm00001d013940",0,0,0,1
"Zm00001d013941",1,1,0,1
"Zm00001d013945",0,0,0,1
"Zm00001d013947",0,1,1,1
"Zm00001d013963",0,0,0,1
"Zm00001d013971",0,0,0,1
"Zm00001d013973",0,0,0,1
"Zm00001d013982",1,1,1,0
"Zm00001d013989",0,0,0,1
"Zm00001d013992",0,1,0,0
"Zm00001d013995",0,0,0,1
"Zm00001d013997",0,0,1,1
"Zm00001d014001",0,0,0,1
"Zm00001d014003",0,0,1,1
"Zm00001d014007",0,0,0,1
"Zm00001d014029",0,0,0,1
"Zm00001d014030",1,1,1,0
"Zm00001d014033",0,0,0,1
"Zm00001d014036",0,0,0,1
"Zm00001d014037",0,0,0,1
"Zm00001d014055",0,0,0,1
"Zm00001d014060",1,1,1,1
"Zm00001d014062",0,1,0,0
"Zm00001d014063",0,1,1,0
"Zm00001d014070",0,0,1,0
"Zm00001d014072",1,0,1,0
"Zm00001d014074",0,0,0,1
"Zm00001d014080",0,0,0,1
"Zm00001d014082",1,1,0,0
"Zm00001d014083",0,0,0,1
"Zm00001d014088",0,1,1,0
"Zm00001d014090",0,0,0,1
"Zm00001d014093",0,1,1,0
"Zm00001d014094",1,0,0,0
"Zm00001d014097",0,1,0,0
"Zm00001d014102",0,0,1,1
"Zm00001d014109",1,0,1,0
"Zm00001d014111",0,1,1,0
"Zm00001d014113",0,0,0,1
"Zm00001d014116",0,0,0,1
"Zm00001d014121",0,0,1,1
"Zm00001d014122",0,0,0,1
"Zm00001d014126",0,1,1,0
"Zm00001d014128",0,1,0,0
"Zm00001d014129",1,1,0,1
"Zm00001d014134",1,1,0,0
"Zm00001d014135",0,1,0,0
"Zm00001d014138",1,1,0,0
"Zm00001d014140",0,1,0,0
"Zm00001d014141",0,0,0,1
"Zm00001d014145",1,0,0,0
"Zm00001d014149",0,0,0,1
"Zm00001d014152",0,0,0,1
"Zm00001d014153",0,1,1,0
"Zm00001d014155",0,1,1,0
"Zm00001d014158",1,0,0,0
"Zm00001d014166",1,1,1,0
"Zm00001d014175",1,1,1,0
"Zm00001d014181",0,0,0,1
"Zm00001d014183",1,0,0,0
"Zm00001d014186",0,0,0,1
"Zm00001d014188",1,1,1,0
"Zm00001d014191",1,0,1,0
"Zm00001d014192",1,0,0,0
"Zm00001d014193",0,1,1,0
"Zm00001d014203",0,0,0,1
"Zm00001d014204",0,0,0,1
"Zm00001d014224",1,1,0,1
"Zm00001d014244",0,1,0,1
"Zm00001d014249",0,1,0,1
"Zm00001d014253",0,0,0,1
"Zm00001d014261",0,1,1,1
"Zm00001d014271",0,1,0,0
"Zm00001d014282",0,0,0,1
"Zm00001d014290",0,0,0,1
"Zm00001d014294",1,0,1,1
"Zm00001d014297",0,0,0,1
"Zm00001d014315",0,0,1,0
"Zm00001d014317",1,0,0,0
"Zm00001d014321",0,0,0,1
"Zm00001d014335",0,1,0,0
"Zm00001d014337",1,1,1,1
"Zm00001d014340",0,0,0,1
"Zm00001d014341",0,0,1,1
"Zm00001d014347",0,1,1,1
"Zm00001d014349",1,1,0,0
"Zm00001d014352",0,1,0,0
"Zm00001d014355",1,0,0,0
"Zm00001d014360",0,0,0,1
"Zm00001d014364",0,0,0,1
"Zm00001d014366",0,0,1,1
"Zm00001d014369",0,0,0,1
"Zm00001d014377",0,0,0,1
"Zm00001d014386",1,0,1,0
"Zm00001d014393",0,0,0,1
"Zm00001d014412",0,0,0,1
"Zm00001d014418",1,0,0,0
"Zm00001d014419",0,0,0,1
"Zm00001d014422",1,0,1,0
"Zm00001d014423",1,0,1,0
"Zm00001d014442",0,0,0,1
"Zm00001d014445",0,1,1,1
"Zm00001d014447",0,1,0,0
"Zm00001d014458",0,0,0,1
"Zm00001d014460",1,1,1,0
"Zm00001d014462",0,0,0,1
"Zm00001d014463",0,1,1,0
"Zm00001d014467",0,0,1,1
"Zm00001d014482",0,0,0,1
"Zm00001d014488",0,1,0,0
"Zm00001d014489",0,0,0,1
"Zm00001d014494",1,1,0,0
"Zm00001d014496",0,0,0,1
"Zm00001d014503",0,0,0,1
"Zm00001d014507",1,0,0,0
"Zm00001d014511",0,0,0,1
"Zm00001d014516",0,0,0,1
"Zm00001d014517",1,1,0,0
"Zm00001d014521",0,0,0,1
"Zm00001d014540",0,0,0,1
"Zm00001d014568",0,0,0,1
"Zm00001d014585",1,0,0,0
"Zm00001d014597",1,0,0,0
"Zm00001d014614",0,0,0,1
"Zm00001d014617",0,1,0,0
"Zm00001d014623",0,0,0,1
"Zm00001d014625",0,1,0,1
"Zm00001d014626",1,1,0,0
"Zm00001d014632",1,1,1,1
"Zm00001d014640",1,0,0,0
"Zm00001d014642",1,1,0,0
"Zm00001d014648",0,0,0,1
"Zm00001d014649",0,1,0,1
"Zm00001d014650",0,1,1,1
"Zm00001d014652",1,1,0,1
"Zm00001d014654",0,0,1,1
"Zm00001d014658",0,1,0,0
"Zm00001d014665",0,0,0,1
"Zm00001d014666",0,0,0,1
"Zm00001d014674",0,0,0,1
"Zm00001d014683",0,0,0,1
"Zm00001d014687",0,0,1,0
"Zm00001d014688",1,1,0,0
"Zm00001d014690",0,0,0,1
"Zm00001d014695",0,0,0,1
"Zm00001d014697",0,0,0,1
"Zm00001d014698",0,0,0,1
"Zm00001d014722",0,0,0,1
"Zm00001d014726",1,1,0,0
"Zm00001d014727",1,0,0,0
"Zm00001d014728",0,0,0,1
"Zm00001d014729",1,1,0,0
"Zm00001d014731",0,0,0,1
"Zm00001d014734",0,0,1,0
"Zm00001d014736",0,0,1,0
"Zm00001d014737",1,0,1,0
"Zm00001d014742",0,0,1,0
"Zm00001d014748",0,1,1,1
"Zm00001d014757",0,0,0,1
"Zm00001d014759",1,0,0,0
"Zm00001d014764",0,0,1,1
"Zm00001d014769",0,0,0,1
"Zm00001d014770",1,0,0,0
"Zm00001d014773",1,0,0,0
"Zm00001d014774",1,0,0,0
"Zm00001d014775",1,0,0,0
"Zm00001d014778",0,0,0,1
"Zm00001d014779",0,0,0,1
"Zm00001d014783",0,0,0,1
"Zm00001d014788",0,0,0,1
"Zm00001d014792",0,1,0,0
"Zm00001d014794",0,1,1,1
"Zm00001d014795",1,0,0,0
"Zm00001d014797",1,1,0,0
"Zm00001d014804",0,1,1,0
"Zm00001d014809",0,0,0,1
"Zm00001d014811",1,0,0,0
"Zm00001d014819",0,0,0,1
"Zm00001d014834",0,0,0,1
"Zm00001d014843",0,1,1,0
"Zm00001d014849",0,0,0,1
"Zm00001d014850",0,1,0,0
"Zm00001d014852",0,0,0,1
"Zm00001d014858",0,1,0,0
"Zm00001d014861",0,0,0,1
"Zm00001d014863",0,1,0,0
"Zm00001d014874",0,0,0,1
"Zm00001d014883",0,0,1,1
"Zm00001d014885",1,1,1,0
"Zm00001d014890",1,1,0,1
"Zm00001d014898",1,1,0,0
"Zm00001d014899",0,1,0,0
"Zm00001d014901",0,0,0,1
"Zm00001d014903",0,0,0,1
"Zm00001d014906",0,1,0,0
"Zm00001d014909",0,1,0,0
"Zm00001d014918",0,0,0,1
"Zm00001d014924",1,0,0,1
"Zm00001d014938",1,0,0,1
"Zm00001d014943",0,0,0,1
"Zm00001d014945",0,1,0,1
"Zm00001d014948",1,1,0,0
"Zm00001d014951",0,0,0,1
"Zm00001d014952",0,0,0,1
"Zm00001d014953",0,1,0,0
"Zm00001d014957",0,0,0,1
"Zm00001d014961",0,1,0,0
"Zm00001d014962",1,1,1,0
"Zm00001d014968",0,0,0,1
"Zm00001d014969",0,1,0,0
"Zm00001d014976",0,0,0,1
"Zm00001d014988",0,0,0,1
"Zm00001d014993",0,1,0,0
"Zm00001d014995",1,0,0,0
"Zm00001d014996",1,0,0,0
"Zm00001d015002",0,1,0,1
"Zm00001d015009",0,0,0,1
"Zm00001d015011",0,1,1,1
"Zm00001d015012",0,0,0,1
"Zm00001d015025",1,0,1,1
"Zm00001d015028",1,0,1,0
"Zm00001d015029",1,0,0,0
"Zm00001d015031",0,0,1,0
"Zm00001d015041",0,0,0,1
"Zm00001d015047",0,0,0,1
"Zm00001d015050",0,0,0,1
"Zm00001d015053",0,1,0,1
"Zm00001d015054",0,1,0,1
"Zm00001d015057",0,0,0,1
"Zm00001d015059",0,0,0,1
"Zm00001d015060",0,0,0,1
"Zm00001d015084",1,1,1,0
"Zm00001d015085",1,0,0,0
"Zm00001d015086",0,0,0,1
"Zm00001d015091",1,1,1,1
"Zm00001d015097",0,1,1,1
"Zm00001d015100",0,0,0,1
"Zm00001d015114",0,0,0,1
"Zm00001d015125",0,1,0,0
"Zm00001d015126",0,0,0,1
"Zm00001d015127",0,0,0,1
"Zm00001d015131",0,1,1,1
"Zm00001d015133",1,1,0,1
"Zm00001d015138",0,0,0,1
"Zm00001d015140",0,0,0,1
"Zm00001d015152",0,0,1,1
"Zm00001d015153",1,0,1,0
"Zm00001d015156",1,1,0,0
"Zm00001d015164",0,1,1,0
"Zm00001d015175",1,0,0,0
"Zm00001d015183",0,0,0,1
"Zm00001d015186",0,1,0,0
"Zm00001d015196",0,0,0,1
"Zm00001d015197",0,0,0,1
"Zm00001d015198",0,0,1,0
"Zm00001d015200",0,0,0,1
"Zm00001d015201",0,0,0,1
"Zm00001d015202",0,0,0,1
"Zm00001d015205",0,0,0,1
"Zm00001d015209",0,0,0,1
"Zm00001d015212",1,1,1,1
"Zm00001d015213",0,0,0,1
"Zm00001d015220",0,0,0,1
"Zm00001d015221",0,1,1,0
"Zm00001d015226",1,1,1,1
"Zm00001d015227",1,0,1,0
"Zm00001d015231",1,0,1,0
"Zm00001d015234",0,1,0,0
"Zm00001d015239",0,1,0,0
"Zm00001d015242",1,1,1,0
"Zm00001d015243",1,0,0,0
"Zm00001d015258",0,0,0,1
"Zm00001d015268",0,0,0,1
"Zm00001d015269",0,0,0,1
"Zm00001d015272",0,0,0,1
"Zm00001d015279",1,1,0,0
"Zm00001d015284",0,0,0,1
"Zm00001d015289",0,1,1,0
"Zm00001d015290",1,0,0,0
"Zm00001d015291",0,1,0,0
"Zm00001d015297",0,0,0,1
"Zm00001d015298",0,0,0,1
"Zm00001d015300",0,1,0,0
"Zm00001d015306",0,1,1,0
"Zm00001d015307",0,0,0,1
"Zm00001d015308",1,0,0,0
"Zm00001d015314",1,0,0,1
"Zm00001d015325",0,1,0,0
"Zm00001d015326",0,0,1,1
"Zm00001d015328",1,1,1,1
"Zm00001d015330",0,1,0,0
"Zm00001d015338",0,0,0,1
"Zm00001d015344",1,1,1,0
"Zm00001d015348",1,0,0,0
"Zm00001d015356",1,0,0,0
"Zm00001d015362",0,1,0,0
"Zm00001d015367",0,1,0,0
"Zm00001d015374",0,1,0,0
"Zm00001d015378",0,1,0,0
"Zm00001d015383",1,0,0,0
"Zm00001d015385",1,0,0,0
"Zm00001d015394",0,1,1,0
"Zm00001d015396",0,0,0,1
"Zm00001d015399",1,0,0,0
"Zm00001d015400",0,0,1,0
"Zm00001d015401",1,1,1,0
"Zm00001d015407",1,0,1,0
"Zm00001d015415",1,0,1,0
"Zm00001d015420",1,0,0,0
"Zm00001d015421",0,0,1,0
"Zm00001d015430",0,0,0,1
"Zm00001d015434",0,1,0,0
"Zm00001d015444",1,1,1,1
"Zm00001d015445",0,1,1,0
"Zm00001d015446",0,0,0,1
"Zm00001d015449",0,1,0,0
"Zm00001d015453",0,1,1,0
"Zm00001d015460",1,1,0,0
"Zm00001d015477",0,1,0,0
"Zm00001d015497",1,1,1,0
"Zm00001d015499",0,0,0,1
"Zm00001d015504",0,0,1,0
"Zm00001d015509",1,1,0,0
"Zm00001d015513",1,0,0,0
"Zm00001d015515",1,0,1,0
"Zm00001d015521",1,1,1,0
"Zm00001d015527",0,0,1,0
"Zm00001d015533",1,0,1,0
"Zm00001d015553",1,0,0,0
"Zm00001d015566",1,0,0,0
"Zm00001d015568",0,1,0,0
"Zm00001d015569",0,1,0,0
"Zm00001d015578",0,1,1,0
"Zm00001d015579",0,1,1,0
"Zm00001d015585",0,0,0,1
"Zm00001d015592",0,0,1,0
"Zm00001d015599",1,1,0,0
"Zm00001d015600",0,0,0,1
"Zm00001d015609",0,0,0,1
"Zm00001d015611",0,0,1,1
"Zm00001d015614",1,0,1,0
"Zm00001d015618",0,0,0,1
"Zm00001d015623",0,1,0,1
"Zm00001d015649",0,0,0,1
"Zm00001d015664",0,0,0,1
"Zm00001d015665",1,1,1,1
"Zm00001d015671",1,0,1,1
"Zm00001d015682",0,0,1,1
"Zm00001d015705",1,1,0,0
"Zm00001d015720",0,0,0,1
"Zm00001d015723",0,0,0,1
"Zm00001d015730",0,0,0,1
"Zm00001d015737",1,0,0,0
"Zm00001d015743",1,0,0,0
"Zm00001d015754",0,0,0,1
"Zm00001d015757",1,0,1,0
"Zm00001d015777",0,0,0,1
"Zm00001d015778",1,0,0,0
"Zm00001d015780",0,0,0,1
"Zm00001d015789",0,1,1,0
"Zm00001d015798",0,1,1,0
"Zm00001d015821",1,1,0,0
"Zm00001d015845",0,0,0,1
"Zm00001d015852",0,0,0,1
"Zm00001d015860",0,0,0,1
"Zm00001d015867",0,1,0,1
"Zm00001d015870",1,0,1,0
"Zm00001d015871",0,0,0,1
"Zm00001d015884",0,0,1,0
"Zm00001d015889",0,0,0,1
"Zm00001d015890",0,0,0,1
"Zm00001d015901",0,0,0,1
"Zm00001d015905",1,0,1,0
"Zm00001d015929",0,0,0,1
"Zm00001d015936",1,1,0,1
"Zm00001d015940",1,0,1,0
"Zm00001d015945",0,0,1,0
"Zm00001d015963",0,0,0,1
"Zm00001d015971",1,0,1,0
"Zm00001d015974",0,1,1,0
"Zm00001d015976",1,0,1,0
"Zm00001d015977",1,0,1,0
"Zm00001d015985",1,1,0,0
"Zm00001d015986",1,0,0,0
"Zm00001d015992",1,0,1,0
"Zm00001d015997",1,1,1,1
"Zm00001d015999",0,1,0,1
"Zm00001d016006",1,0,1,1
"Zm00001d016008",0,0,1,0
"Zm00001d016009",0,0,0,1
"Zm00001d016014",1,0,0,0
"Zm00001d016036",1,0,0,0
"Zm00001d016037",1,0,1,0
"Zm00001d016039",1,0,1,0
"Zm00001d016041",1,0,0,0
"Zm00001d016049",0,0,0,1
"Zm00001d016052",1,0,1,0
"Zm00001d016060",0,1,0,0
"Zm00001d016066",0,0,1,1
"Zm00001d016070",0,1,0,1
"Zm00001d016075",0,1,0,0
"Zm00001d016080",1,1,1,1
"Zm00001d016081",1,0,0,0
"Zm00001d016082",0,1,0,0
"Zm00001d016085",0,1,1,0
"Zm00001d016098",0,0,0,1
"Zm00001d016100",0,1,0,1
"Zm00001d016101",0,0,0,1
"Zm00001d016103",0,1,1,0
"Zm00001d016121",0,0,0,1
"Zm00001d016128",0,0,0,1
"Zm00001d016130",1,1,0,0
"Zm00001d016131",1,0,0,0
"Zm00001d016134",1,1,0,0
"Zm00001d016143",0,0,0,1
"Zm00001d016155",1,0,0,1
"Zm00001d016158",0,0,0,1
"Zm00001d016159",1,0,0,0
"Zm00001d016160",0,0,1,0
"Zm00001d016164",0,0,1,0
"Zm00001d016166",1,0,0,0
"Zm00001d016174",0,0,0,1
"Zm00001d016175",0,1,0,0
"Zm00001d016180",0,1,0,1
"Zm00001d016181",0,0,0,1
"Zm00001d016199",0,0,0,1
"Zm00001d016200",0,1,0,0
"Zm00001d016207",1,0,1,0
"Zm00001d016212",0,0,0,1
"Zm00001d016219",0,1,0,0
"Zm00001d016223",1,0,1,1
"Zm00001d016225",1,0,1,0
"Zm00001d016242",0,1,0,1
"Zm00001d016255",1,1,1,0
"Zm00001d016256",0,0,1,0
"Zm00001d016266",0,0,0,1
"Zm00001d016269",0,0,0,1
"Zm00001d016273",0,0,0,1
"Zm00001d016274",0,1,0,0
"Zm00001d016276",0,1,0,0
"Zm00001d016277",0,0,1,1
"Zm00001d016280",1,0,1,0
"Zm00001d016285",1,1,0,0
"Zm00001d016286",1,1,1,0
"Zm00001d016294",0,0,0,1
"Zm00001d016298",0,0,1,0
"Zm00001d016299",1,0,0,0
"Zm00001d016306",1,0,1,0
"Zm00001d016307",0,0,1,0
"Zm00001d016312",0,0,1,0
"Zm00001d016342",0,1,0,0
"Zm00001d016351",0,1,0,1
"Zm00001d016358",1,0,0,0
"Zm00001d016365",0,1,0,0
"Zm00001d016373",1,1,0,0
"Zm00001d016379",1,1,1,0
"Zm00001d016382",1,0,0,0
"Zm00001d016402",0,1,0,0
"Zm00001d016407",0,0,0,1
"Zm00001d016438",1,0,1,0
"Zm00001d016444",1,0,0,0
"Zm00001d016446",1,1,0,0
"Zm00001d016452",0,1,1,0
"Zm00001d016453",0,1,0,0
"Zm00001d016456",0,1,0,0
"Zm00001d016463",0,0,0,1
"Zm00001d016469",0,1,0,0
"Zm00001d016471",0,0,0,1
"Zm00001d016472",0,1,0,0
"Zm00001d016473",1,0,1,0
"Zm00001d016479",0,0,0,1
"Zm00001d016489",0,0,0,1
"Zm00001d016490",0,1,0,0
"Zm00001d016501",0,0,1,0
"Zm00001d016511",0,0,0,1
"Zm00001d016516",0,0,0,1
"Zm00001d016518",0,1,0,1
"Zm00001d016520",0,0,0,1
"Zm00001d016531",1,0,0,0
"Zm00001d016533",0,0,0,1
"Zm00001d016542",0,1,0,0
"Zm00001d016549",1,1,0,0
"Zm00001d016551",0,1,1,1
"Zm00001d016552",1,1,1,0
"Zm00001d016553",0,1,0,0
"Zm00001d016568",1,0,0,0
"Zm00001d016570",1,0,0,0
"Zm00001d016577",1,0,0,0
"Zm00001d016581",1,1,0,0
"Zm00001d016588",0,0,0,1
"Zm00001d016591",1,0,1,1
"Zm00001d016596",0,0,0,1
"Zm00001d016601",1,1,0,1
"Zm00001d016605",0,0,0,1
"Zm00001d016613",0,0,0,1
"Zm00001d016615",0,0,0,1
"Zm00001d016621",0,0,0,1
"Zm00001d016625",0,1,0,0
"Zm00001d016627",0,0,1,1
"Zm00001d016634",1,0,0,1
"Zm00001d016635",1,0,1,0
"Zm00001d016640",1,0,0,0
"Zm00001d016649",0,1,1,0
"Zm00001d016651",0,0,1,0
"Zm00001d016655",0,1,0,0
"Zm00001d016664",1,1,0,0
"Zm00001d016666",0,1,0,0
"Zm00001d016669",0,0,0,1
"Zm00001d016671",0,0,0,1
"Zm00001d016674",0,0,0,1
"Zm00001d016675",0,0,0,1
"Zm00001d016682",0,0,0,1
"Zm00001d016684",0,0,0,1
"Zm00001d016686",0,0,0,1
"Zm00001d016690",0,1,0,0
"Zm00001d016691",1,0,0,0
"Zm00001d016697",0,0,1,0
"Zm00001d016705",1,1,1,0
"Zm00001d016707",0,1,0,0
"Zm00001d016708",1,1,1,0
"Zm00001d016716",0,1,1,1
"Zm00001d016719",0,0,0,1
"Zm00001d016721",0,0,0,1
"Zm00001d016726",0,0,0,1
"Zm00001d016727",0,1,1,1
"Zm00001d016728",0,0,0,1
"Zm00001d016730",0,1,1,0
"Zm00001d016731",1,0,0,0
"Zm00001d016732",1,0,1,0
"Zm00001d016744",1,1,1,0
"Zm00001d016745",0,1,1,0
"Zm00001d016746",1,0,0,1
"Zm00001d016755",0,0,0,1
"Zm00001d016758",0,0,0,1
"Zm00001d016760",1,0,1,0
"Zm00001d016762",0,1,1,1
"Zm00001d016764",0,0,0,1
"Zm00001d016766",1,0,1,1
"Zm00001d016768",0,0,0,1
"Zm00001d016770",0,0,0,1
"Zm00001d016771",0,0,0,1
"Zm00001d016783",1,0,0,0
"Zm00001d016784",0,1,0,0
"Zm00001d016786",0,1,0,0
"Zm00001d016787",1,0,0,0
"Zm00001d016788",1,0,1,0
"Zm00001d016794",0,1,1,0
"Zm00001d016797",0,0,0,1
"Zm00001d016799",0,1,0,1
"Zm00001d016802",0,0,0,1
"Zm00001d016806",0,1,0,1
"Zm00001d016807",0,0,0,1
"Zm00001d016810",0,0,0,1
"Zm00001d016811",1,0,1,1
"Zm00001d016816",0,0,0,1
"Zm00001d016826",1,0,0,0
"Zm00001d016832",0,1,0,0
"Zm00001d016842",0,0,1,0
"Zm00001d016844",0,0,0,1
"Zm00001d016849",0,1,0,0
"Zm00001d016855",0,0,0,1
"Zm00001d016856",0,1,0,0
"Zm00001d016861",0,0,0,1
"Zm00001d016873",0,1,0,0
"Zm00001d016877",0,1,1,0
"Zm00001d016879",0,0,0,1
"Zm00001d016884",0,1,1,1
"Zm00001d016891",1,1,0,0
"Zm00001d016892",1,1,1,0
"Zm00001d016898",0,0,0,1
"Zm00001d016900",0,0,1,1
"Zm00001d016902",1,0,1,0
"Zm00001d016907",0,0,0,1
"Zm00001d016908",1,0,1,1
"Zm00001d016911",0,0,0,1
"Zm00001d016912",0,0,0,1
"Zm00001d016921",1,0,0,1
"Zm00001d016922",0,0,0,1
"Zm00001d016928",1,0,0,0
"Zm00001d016930",0,0,0,1
"Zm00001d016935",0,1,0,0
"Zm00001d016938",0,0,0,1
"Zm00001d016941",0,0,0,1
"Zm00001d016947",1,1,0,1
"Zm00001d016948",1,1,1,1
"Zm00001d016950",0,0,0,1
"Zm00001d016956",1,1,1,1
"Zm00001d016957",0,0,0,1
"Zm00001d016964",0,0,0,1
"Zm00001d016969",0,0,0,1
"Zm00001d016979",0,0,0,1
"Zm00001d016993",0,1,1,0
"Zm00001d016995",0,0,0,1
"Zm00001d016999",1,0,0,1
"Zm00001d017009",0,1,1,1
"Zm00001d017014",0,0,0,1
"Zm00001d017019",1,1,1,0
"Zm00001d017021",1,0,1,0
"Zm00001d017025",0,0,0,1
"Zm00001d017026",0,0,1,0
"Zm00001d017029",1,0,0,1
"Zm00001d017032",0,0,0,1
"Zm00001d017033",0,0,0,1
"Zm00001d017034",0,0,0,1
"Zm00001d017037",0,0,0,1
"Zm00001d017041",0,1,0,0
"Zm00001d017042",0,0,0,1
"Zm00001d017046",0,0,0,1
"Zm00001d017047",1,1,0,0
"Zm00001d017069",0,1,0,0
"Zm00001d017077",1,0,0,0
"Zm00001d017079",0,1,0,0
"Zm00001d017084",1,0,0,1
"Zm00001d017085",0,1,0,0
"Zm00001d017086",0,0,0,1
"Zm00001d017091",1,0,0,0
"Zm00001d017092",0,1,0,0
"Zm00001d017094",0,1,0,0
"Zm00001d017097",0,0,0,1
"Zm00001d017099",0,1,0,0
"Zm00001d017106",0,0,0,1
"Zm00001d017110",1,0,0,1
"Zm00001d017112",0,0,1,0
"Zm00001d017114",0,0,1,1
"Zm00001d017117",1,0,0,0
"Zm00001d017118",0,0,1,0
"Zm00001d017119",0,1,0,1
"Zm00001d017120",1,1,1,1
"Zm00001d017121",0,1,0,0
"Zm00001d017126",1,0,0,1
"Zm00001d017128",0,1,1,0
"Zm00001d017129",0,1,1,1
"Zm00001d017130",0,0,1,0
"Zm00001d017131",0,0,0,1
"Zm00001d017138",0,0,1,0
"Zm00001d017144",0,1,0,1
"Zm00001d017145",0,0,0,1
"Zm00001d017152",0,1,1,0
"Zm00001d017166",0,1,0,0
"Zm00001d017167",1,0,1,0
"Zm00001d017168",0,1,1,0
"Zm00001d017176",1,0,0,0
"Zm00001d017178",1,1,1,0
"Zm00001d017186",0,0,1,1
"Zm00001d017189",0,0,0,1
"Zm00001d017190",0,0,0,1
"Zm00001d017195",0,1,1,0
"Zm00001d017201",0,1,1,1
"Zm00001d017204",0,0,1,0
"Zm00001d017205",0,0,0,1
"Zm00001d017208",0,0,0,1
"Zm00001d017212",0,0,1,1
"Zm00001d017213",0,0,0,1
"Zm00001d017237",0,0,0,1
